cliente_id,cliente_externo_id,nombre,sitio_web_id,fecha_registro,codigo_cliente,tipo_cliente,segmento,email,telefono,activo
1849,40426,Francisco Eduardo Pérez Castillo,1,2025-10-05 04:19:11,CLI-040426,B2B,Regular,,,True
1850,40459,Alberto Arturo Cruz Alvarado,1,2025-10-05 04:19:11,CLI-040459,B2B,Regular,,,True
1851,40464,Marta Guadalupe Figueroa Jiménez de Peña,1,2025-10-05 04:19:11,CLI-040464,B2B,Regular,,,True
1852,40472,Oscar Marcos Peña Medina,1,2025-10-05 04:19:11,CLI-040472,B2B,Regular,,,True
1853,40523,Rodrigo Alejandro Cruz Lara,1,2025-10-05 04:19:11,CLI-040523,B2B,Regular,,,True
1854,40548,Gloria Cristina Serrano Delgado,1,2025-10-05 04:19:11,CLI-040548,B2B,Regular,,,True
1855,40578,Ricardo Antonio Hernández Chávez,1,2025-10-05 04:19:11,CLI-040578,B2B,Regular,,,True
1856,40601,Guillermo Tomás Figueroa Campos,1,2025-10-05 04:19:11,CLI-040601,B2B,Regular,,,True
1857,40612,Antonio Emilio Martínez Acosta,1,2025-10-05 04:19:11,CLI-040612,B2B,Regular,,,True
1858,40619,Carlos Antonio Acosta Cruz,1,2025-10-05 04:19:11,CLI-040619,B2B,Regular,,,True
1859,40626,Eduardo Héctor Carrillo Benítez,1,2025-10-05 04:19:11,CLI-040626,B2B,Regular,,,True
1860,40676,Benjamín Pablo Domínguez Figueroa,1,2025-10-05 04:19:11,CLI-040676,B2B,Regular,,,True
1861,40709,Mónica Susana Moreno Salazar de Flores,1,2025-10-05 04:19:11,CLI-040709,B2B,Regular,,,True
1862,40722,Eduardo Alfredo Vargas Cabrera,1,2025-10-05 04:19:11,CLI-040722,B2B,Regular,,,True
1863,40742,Cristina Guadalupe Morales Córdova de Montes,1,2025-10-05 04:19:11,CLI-040742,B2B,Regular,,,True
1864,40760,José Julián Rodríguez Serrano,1,2025-10-05 04:19:11,CLI-040760,B2B,Regular,,,True
1865,40781,Irma Diana Romero Soto,1,2025-10-05 04:19:11,CLI-040781,B2B,Regular,,,True
1866,40809,Eduardo Eduardo Sánchez Pérez,1,2025-10-05 04:19:11,CLI-040809,B2B,Regular,,,True
1867,40823,Fernanda Cristina Reyes Serrano de Gómez,1,2025-10-05 04:19:11,CLI-040823,B2B,Regular,,,True
1868,40831,Diana Elizabeth Figueroa Contreras de Mendoza,1,2025-10-05 04:19:11,CLI-040831,B2B,Regular,,,True
1869,40849,María Liliana Guerrero Guerrero de Castro,1,2025-10-05 04:19:11,CLI-040849,B2B,Regular,,,True
1870,40850,Diana Raquel Ríos Peña de Moreno,1,2025-10-05 04:19:11,CLI-040850,B2B,Regular,,,True
1871,40852,María Olga Lara Pacheco,1,2025-10-05 04:19:11,CLI-040852,B2B,Regular,,,True
1872,40866,Patricia Lorena Delgado León de Salazar,1,2025-10-05 04:19:11,CLI-040866,B2B,Regular,,,True
1873,40904,Fernando Eduardo Domínguez Rivera,1,2025-10-05 04:19:11,CLI-040904,B2B,Regular,,,True
1874,40905,Jorge Ramón Contreras Torres,1,2025-10-05 04:19:11,CLI-040905,B2B,Regular,,,True
1875,40925,Gabriela Susana Lara González,1,2025-10-05 04:19:11,CLI-040925,B2B,Regular,,,True
1876,40940,Verónica Gabriela González Herrera,1,2025-10-05 04:19:11,CLI-040940,B2B,Regular,,,True
1877,40976,Patricia Liliana Gómez Benítez de Peña,1,2025-10-05 04:19:11,CLI-040976,B2B,Regular,,,True
1878,40978,Pedro Fernando Domínguez Campos,1,2025-10-05 04:19:11,CLI-040978,B2B,Regular,,,True
1879,41000,Beatriz Liliana Serrano Figueroa,1,2025-10-05 04:19:11,CLI-041000,B2B,Regular,,,True
1880,41025,Roberto Antonio Acosta Fuentes,1,2025-10-05 04:19:11,CLI-041025,B2B,Regular,,,True
1881,41027,Rocío Cecilia Hernández Ramírez,1,2025-10-05 04:19:11,CLI-041027,B2B,Regular,,,True
1882,41045,Luis Alfredo Martínez Méndez,1,2025-10-05 04:19:11,CLI-041045,B2B,Regular,,,True
1883,41069,Ana Diana Mendoza Cabrera,1,2025-10-05 04:19:11,CLI-041069,B2B,Regular,,,True
1884,41129,Francisco Julián Miranda Córdova,1,2025-10-05 04:19:11,CLI-041129,B2B,Regular,,,True
1885,41171,Irma Carolina Lara Navarro de López,1,2025-10-05 04:19:11,CLI-041171,B2B,Regular,,,True
1886,41186,Margarita Raquel Reyes Sánchez de Moreno,1,2025-10-05 04:19:11,CLI-041186,B2B,Regular,,,True
1887,41192,Francisco Gerardo Pacheco Cabrera,1,2025-10-05 04:19:11,CLI-041192,B2B,Regular,,,True
1888,41247,Verónica Miriam Salazar Mendoza,1,2025-10-05 04:19:11,CLI-041247,B2B,Regular,,,True
1889,41254,Andrea Gabriela Carrillo Cabrera,1,2025-10-05 04:19:11,CLI-041254,B2B,Regular,,,True
1890,41267,Mauricio Arturo Campos Navarro,1,2025-10-05 04:19:11,CLI-041267,B2B,Regular,,,True
1891,41281,Isabel Gabriela Lara Martínez,1,2025-10-05 04:19:11,CLI-041281,B2B,Regular,,,True
1892,41342,Marta Diana Cabrera Ortiz de Castro,1,2025-10-05 04:19:11,CLI-041342,B2B,Regular,,,True
1893,41349,Mónica Liliana Torres Vargas,1,2025-10-05 04:19:11,CLI-041349,B2B,Regular,,,True
1894,41370,Laura Julia Morales Soto,1,2025-10-05 04:19:11,CLI-041370,B2B,Regular,,,True
1895,41372,Víctor Salvador Domínguez Ortiz,1,2025-10-05 04:19:11,CLI-041372,B2B,Regular,,,True
1896,41381,Ricardo Salvador Miranda Ramírez,1,2025-10-05 04:19:11,CLI-041381,B2B,Regular,,,True
1897,41414,Rafael Armando Ramos Rivera,1,2025-10-05 04:19:11,CLI-041414,B2B,Regular,,,True
1898,41456,Carmen Natalia González Castro,1,2025-10-05 04:19:11,CLI-041456,B2B,Regular,,,True
1899,41474,Mario Ramón Romero Ramos,1,2025-10-05 04:19:11,CLI-041474,B2B,Regular,,,True
1900,41477,Silvia Irma Romero Moreno de Vega,1,2025-10-05 04:19:11,CLI-041477,B2B,Regular,,,True
1901,41501,Oscar Arturo Torres Lara,1,2025-10-05 04:19:11,CLI-041501,B2B,Regular,,,True
1902,41502,Laura Miriam Moreno Serrano,1,2025-10-05 04:19:11,CLI-041502,B2B,Regular,,,True
1903,41594,Francisco Alfredo Torres López,1,2025-10-05 04:19:11,CLI-041594,B2B,Regular,,,True
1904,41599,Jorge Emilio Rojas Gómez,1,2025-10-05 04:19:11,CLI-041599,B2B,Regular,,,True
1905,41613,Antonio Alejandro Ramírez Soto,1,2025-10-05 04:19:11,CLI-041613,B2B,Regular,,,True
1906,41619,José Julián Guerrero García,1,2025-10-05 04:19:11,CLI-041619,B2B,Regular,,,True
1907,41621,Laura Valeria Córdova Acosta de Peña,1,2025-10-05 04:19:11,CLI-041621,B2B,Regular,,,True
1908,41707,Rocío Miriam Romero Serrano de Díaz,1,2025-10-05 04:19:11,CLI-041707,B2B,Regular,,,True
1909,41752,Roberto Eduardo Castillo Delgado,1,2025-10-05 04:19:11,CLI-041752,B2B,Regular,,,True
1910,41766,Marta Carmen Rodríguez Flores,1,2025-10-05 04:19:11,CLI-041766,B2B,Regular,,,True
1911,41773,Enrique Emilio Carrillo Delgado,1,2025-10-05 04:19:11,CLI-041773,B2B,Regular,,,True
1912,41776,Silvia Sofía Núñez Contreras de Fuentes,1,2025-10-05 04:19:11,CLI-041776,B2B,Regular,,,True
1913,41793,Miguel Alfredo Pacheco Reyes,1,2025-10-05 04:19:11,CLI-041793,B2B,Regular,,,True
1914,41802,Víctor Héctor Delgado Montes,1,2025-10-05 04:19:11,CLI-041802,B2B,Regular,,,True
1915,41812,Guillermo Ignacio Serrano Gómez,1,2025-10-05 04:19:11,CLI-041812,B2B,Regular,,,True
1916,41816,Ricardo Julián Cabrera Delgado,1,2025-10-05 04:19:11,CLI-041816,B2B,Regular,,,True
1917,41820,Diana Susana Salazar Núñez de Morales,1,2025-10-05 04:19:11,CLI-041820,B2B,Regular,,,True
1918,41829,Claudia Guadalupe Moreno Romero de Silva,1,2025-10-05 04:19:11,CLI-041829,B2B,Regular,,,True
1919,41855,Ernesto Alejandro Vega Cruz,1,2025-10-05 04:19:11,CLI-041855,B2B,Regular,,,True
1920,41858,Silvia Cecilia Salazar Medina de García,1,2025-10-05 04:19:11,CLI-041858,B2B,Regular,,,True
1921,41882,Elena Olga Rojas Rojas de Hernández,1,2025-10-05 04:19:11,CLI-041882,B2B,Regular,,,True
1922,41890,Diana Carmen Castro Navarro,1,2025-10-05 04:19:11,CLI-041890,B2B,Regular,,,True
1923,41928,Luis Héctor León Ríos,1,2025-10-05 04:19:11,CLI-041928,B2B,Regular,,,True
1924,41958,Jorge Jorge Vásquez Delgado,1,2025-10-05 04:19:11,CLI-041958,B2B,Regular,,,True
1925,41979,Claudia Daniela Gómez Méndez de Pacheco,1,2025-10-05 04:19:11,CLI-041979,B2B,Regular,,,True
1926,41988,Ernesto Gerardo Núñez Molina,1,2025-10-05 04:19:11,CLI-041988,B2B,Regular,,,True
1927,41990,Elena Elena Flores Sánchez,1,2025-10-05 04:19:11,CLI-041990,B2B,Regular,,,True
1928,42006,Patricia Liliana Moreno Vargas,1,2025-10-05 04:19:11,CLI-042006,B2B,Regular,,,True
1929,42019,Teresa Lorena Ríos Figueroa de Pacheco,1,2025-10-05 04:19:11,CLI-042019,B2B,Regular,,,True
1930,42042,Mónica Gabriela Vásquez Méndez,1,2025-10-05 04:19:11,CLI-042042,B2B,Regular,,,True
1931,42138,Rodrigo Alejandro Díaz Chávez,1,2025-10-05 04:19:11,CLI-042138,B2B,Regular,,,True
1932,42141,Andrea Josefina Serrano Ramos,1,2025-10-05 04:19:11,CLI-042141,B2B,Regular,,,True
1933,42173,Ricardo Fernando Rodríguez Gutiérrez,1,2025-10-05 04:19:11,CLI-042173,B2B,Regular,,,True
1934,42197,Patricia Liliana Silva Romero,1,2025-10-05 04:19:11,CLI-042197,B2B,Regular,,,True
1935,42215,Mauricio Enrique Rojas Peña,1,2025-10-05 04:19:11,CLI-042215,B2B,Regular,,,True
1936,42216,Verónica Fabiola Salazar Ramírez,1,2025-10-05 04:19:11,CLI-042216,B2B,Regular,,,True
1937,42229,Rosa Natalia Chávez Flores,1,2025-10-05 04:19:11,CLI-042229,B2B,Regular,,,True
1938,42259,Gustavo Pablo Peña Montes,1,2025-10-05 04:19:11,CLI-042259,B2B,Regular,,,True
1939,42268,Fernanda Carolina Guerrero Pérez,1,2025-10-05 04:19:11,CLI-042268,B2B,Regular,,,True
1940,42289,Claudia Miriam Peña Gómez,1,2025-10-05 04:19:11,CLI-042289,B2B,Regular,,,True
1941,42294,Norma Raquel Núñez Guerrero,1,2025-10-05 04:19:11,CLI-042294,B2B,Regular,,,True
1942,42297,Luis Martín Hernández Figueroa,1,2025-10-05 04:19:11,CLI-042297,B2B,Regular,,,True
1943,42333,Silvia Natalia Rubio Torres de Acosta,1,2025-10-05 04:19:11,CLI-042333,B2B,Regular,,,True
1944,42336,Antonio Andrés González Valencia,1,2025-10-05 04:19:11,CLI-042336,B2B,Regular,,,True
1945,42344,Cristina Olga Reyes Vega de Silva,1,2025-10-05 04:19:11,CLI-042344,B2B,Regular,,,True
1946,42346,Juan Gerardo Miranda Montes,1,2025-10-05 04:19:11,CLI-042346,B2B,Regular,,,True
1947,42385,Fernanda Guadalupe Moreno Valencia de Fuentes,1,2025-10-05 04:19:11,CLI-042385,B2B,Regular,,,True
1948,42404,Cristina Daniela Delgado Sánchez de Valencia,1,2025-10-05 04:19:11,CLI-042404,B2B,Regular,,,True
1949,42405,Roberto Emilio Rivera González,1,2025-10-05 04:19:11,CLI-042405,B2B,Regular,,,True
1950,42460,Lucía Carmen Rubio Núñez de Alvarado,1,2025-10-05 04:19:11,CLI-042460,B2B,Regular,,,True
1951,42464,Diana Carmen Soto Castro,1,2025-10-05 04:19:11,CLI-042464,B2B,Regular,,,True
1952,42483,Lucía Cecilia Figueroa Morales de Salazar,1,2025-10-05 04:19:11,CLI-042483,B2B,Regular,,,True
1953,42520,Luz Raquel Navarro Vásquez,1,2025-10-05 04:19:11,CLI-042520,B2B,Regular,,,True
1954,42538,Elisa Miriam Vásquez Pérez,1,2025-10-05 04:19:11,CLI-042538,B2B,Regular,,,True
1955,42569,Rodrigo Francisco Soto Ortiz,1,2025-10-05 04:19:11,CLI-042569,B2B,Regular,,,True
1956,42582,Claudia Diana Miranda Contreras de Méndez,1,2025-10-05 04:19:11,CLI-042582,B2B,Regular,,,True
1957,42609,Gloria Cecilia Rodríguez Fuentes de Delgado,1,2025-10-05 04:19:11,CLI-042609,B2B,Regular,,,True
1958,42682,Rodrigo Ernesto López Serrano,1,2025-10-05 04:19:11,CLI-042682,B2B,Regular,,,True
1959,42684,Oscar Antonio Alvarado Cabrera,1,2025-10-05 04:19:11,CLI-042684,B2B,Regular,,,True
1960,42696,Enrique Javier Lara Figueroa,1,2025-10-05 04:19:11,CLI-042696,B2B,Regular,,,True
1961,42731,Mario Eduardo Valencia Vega,1,2025-10-05 04:19:11,CLI-042731,B2B,Regular,,,True
1962,42739,Irma Josefina Pérez Díaz,1,2025-10-05 04:19:11,CLI-042739,B2B,Regular,,,True
1963,42740,Claudia Fátima Vargas Carrillo de Serrano,1,2025-10-05 04:19:11,CLI-042740,B2B,Regular,,,True
1964,42772,Víctor Ernesto Acosta Ortiz,1,2025-10-05 04:19:11,CLI-042772,B2B,Regular,,,True
1965,42776,Elisa Natalia Romero Montes,1,2025-10-05 04:19:11,CLI-042776,B2B,Regular,,,True
1966,42818,Jaime Emilio Gutiérrez Flores,1,2025-10-05 04:19:11,CLI-042818,B2B,Regular,,,True
1967,42833,Gustavo Pablo Campos Molina,1,2025-10-05 04:19:11,CLI-042833,B2B,Regular,,,True
1968,42840,Eduardo Ignacio Sánchez Domínguez,1,2025-10-05 04:19:11,CLI-042840,B2B,Regular,,,True
1969,42853,Luz Carmen Díaz Sánchez,1,2025-10-05 04:19:11,CLI-042853,B2B,Regular,,,True
1970,42860,Rafael Francisco Guerrero Lara,1,2025-10-05 04:19:11,CLI-042860,B2B,Regular,,,True
1971,42871,Rosa Olga Gómez Fuentes de Carrillo,1,2025-10-05 04:19:11,CLI-042871,B2B,Regular,,,True
1972,42885,Luis Javier Ramos Sánchez,1,2025-10-05 04:19:11,CLI-042885,B2B,Regular,,,True
1973,42911,Laura Olga Castro Gómez de Jiménez,1,2025-10-05 04:19:11,CLI-042911,B2B,Regular,,,True
1974,42921,Alberto Eduardo Alvarado Molina,1,2025-10-05 04:19:11,CLI-042921,B2B,Regular,,,True
1975,42933,Oscar Arturo Valencia Díaz,1,2025-10-05 04:19:11,CLI-042933,B2B,Regular,,,True
1976,42947,Francisco Salvador Contreras Méndez,1,2025-10-05 04:19:11,CLI-042947,B2B,Regular,,,True
1977,42978,Antonio Pablo Figueroa Delgado,1,2025-10-05 04:19:11,CLI-042978,B2B,Regular,,,True
1978,42987,Lucía Elizabeth Castro López,1,2025-10-05 04:19:11,CLI-042987,B2B,Regular,,,True
1979,42992,Francisco Emilio Sánchez Guerrero,1,2025-10-05 04:19:11,CLI-042992,B2B,Regular,,,True
1980,42993,Jaime Ernesto Jiménez Rojas,1,2025-10-05 04:19:11,CLI-042993,B2B,Regular,,,True
1981,43044,Mauricio Alejandro Sánchez Peña,1,2025-10-05 04:19:11,CLI-043044,B2B,Regular,,,True
1982,43070,Juan Antonio Córdova Morales,1,2025-10-05 04:19:11,CLI-043070,B2B,Regular,,,True
1983,43079,Margarita Diana Ortiz Moreno de Lara,1,2025-10-05 04:19:11,CLI-043079,B2B,Regular,,,True
1984,43080,Luis Gerardo Ortiz Rivera,1,2025-10-05 04:19:11,CLI-043080,B2B,Regular,,,True
1985,43083,Norma Susana Serrano Rojas de Fuentes,1,2025-10-05 04:19:11,CLI-043083,B2B,Regular,,,True
1986,43088,Teresa Gabriela González Contreras,1,2025-10-05 04:19:11,CLI-043088,B2B,Regular,,,True
1987,43110,Teresa Julia González Miranda de Méndez,1,2025-10-05 04:19:11,CLI-043110,B2B,Regular,,,True
1988,43133,Miguel Ernesto Chávez Pérez,1,2025-10-05 04:19:11,CLI-043133,B2B,Regular,,,True
1989,43140,Cristina Josefina Aguilar Gutiérrez de Aguilar,1,2025-10-05 04:19:11,CLI-043140,B2B,Regular,,,True
1990,43148,Luz Marlene Herrera León de Vásquez,1,2025-10-05 04:19:11,CLI-043148,B2B,Regular,,,True
1991,43185,Luz Paola Flores León de Gómez,1,2025-10-05 04:19:11,CLI-043185,B2B,Regular,,,True
1992,43192,Antonio Armando Hernández Gutiérrez,1,2025-10-05 04:19:11,CLI-043192,B2B,Regular,,,True
1993,43229,Claudia Julia Vargas Campos de González,1,2025-10-05 04:19:11,CLI-043229,B2B,Regular,,,True
1994,43241,Marta Daniela Navarro Chávez de Cabrera,1,2025-10-05 04:19:11,CLI-043241,B2B,Regular,,,True
1995,43259,Jaime Iván Morales Moreno,1,2025-10-05 04:19:11,CLI-043259,B2B,Regular,,,True
1996,43260,Ana Daniela Méndez Martínez,1,2025-10-05 04:19:11,CLI-043260,B2B,Regular,,,True
1997,43296,Lucía Julia Lara Castro de López,1,2025-10-05 04:19:11,CLI-043296,B2B,Regular,,,True
1998,43298,Sergio Enrique Castillo García,1,2025-10-05 04:19:11,CLI-043298,B2B,Regular,,,True
1999,43355,Ricardo Eugenio López Peña,1,2025-10-05 04:19:11,CLI-043355,B2B,Regular,,,True
2000,43406,Guillermo Emilio Gutiérrez Rivera,1,2025-10-05 04:19:11,CLI-043406,B2B,Regular,,,True
2001,43413,Juan Andrés Contreras Romero,1,2025-10-05 04:19:11,CLI-043413,B2B,Regular,,,True
2002,43420,Oscar Javier Vásquez Carrillo,1,2025-10-05 04:19:11,CLI-043420,B2B,Regular,,,True
2003,43445,Silvia Lorena Torres Miranda de Serrano,1,2025-10-05 04:19:11,CLI-043445,B2B,Regular,,,True
2004,43476,Beatriz Beatriz Vega Sánchez de Chávez,1,2025-10-05 04:19:11,CLI-043476,B2B,Regular,,,True
2005,43509,Patricia Marlene Gómez Valencia de Ramos,1,2025-10-05 04:19:11,CLI-043509,B2B,Regular,,,True
2006,43527,Teresa Cecilia Gutiérrez Acosta,1,2025-10-05 04:19:11,CLI-043527,B2B,Regular,,,True
2007,43573,Cristina Josefina Gutiérrez Valencia de Moreno,1,2025-10-05 04:19:11,CLI-043573,B2B,Regular,,,True
2008,43603,Luz Miriam Jiménez Miranda,1,2025-10-05 04:19:11,CLI-043603,B2B,Regular,,,True
2009,43635,Francisco Jorge Castro Vargas,1,2025-10-05 04:19:11,CLI-043635,B2B,Regular,,,True
2010,43670,José Andrés Pérez Acosta,1,2025-10-05 04:19:11,CLI-043670,B2B,Regular,,,True
2011,43708,Teresa Josefina Romero Rodríguez de Contreras,1,2025-10-05 04:19:11,CLI-043708,B2B,Regular,,,True
2012,43712,Sandra Isabel Silva González de Figueroa,1,2025-10-05 04:19:11,CLI-043712,B2B,Regular,,,True
2013,43741,Luz Carmen Silva Aguilar,1,2025-10-05 04:19:11,CLI-043741,B2B,Regular,,,True
2014,43753,Fernando Emilio Cruz Castro,1,2025-10-05 04:19:11,CLI-043753,B2B,Regular,,,True
2015,43821,Laura Cecilia Reyes Silva,1,2025-10-05 04:19:11,CLI-043821,B2B,Regular,,,True
2016,43835,Carmen Isabel Alvarado Herrera de Domínguez,1,2025-10-05 04:19:11,CLI-043835,B2B,Regular,,,True
2017,43849,Jorge Jorge Fuentes Núñez,1,2025-10-05 04:19:11,CLI-043849,B2B,Regular,,,True
2018,43858,Lucía Yolanda Ramos Pérez de Delgado,1,2025-10-05 04:19:11,CLI-043858,B2B,Regular,,,True
2019,43877,Norma Marlene Domínguez Domínguez,1,2025-10-05 04:19:11,CLI-043877,B2B,Regular,,,True
2020,43883,Ernesto Marcos Figueroa Vega,1,2025-10-05 04:19:11,CLI-043883,B2B,Regular,,,True
2021,43966,Irma Cecilia León Jiménez,1,2025-10-05 04:19:11,CLI-043966,B2B,Regular,,,True
2022,43972,Luis Ernesto Montes Martínez,1,2025-10-05 04:19:11,CLI-043972,B2B,Regular,,,True
2023,44017,Lucía Guadalupe Díaz Ramírez,1,2025-10-05 04:19:11,CLI-044017,B2B,Regular,,,True
2024,44042,Silvia Josefina Fuentes Méndez de Torres,1,2025-10-05 04:19:11,CLI-044042,B2B,Regular,,,True
2025,44074,Ana Miriam Sánchez Ramos,1,2025-10-05 04:19:11,CLI-044074,B2B,Regular,,,True
2026,44091,Luis Emilio Sánchez Díaz,1,2025-10-05 04:19:11,CLI-044091,B2B,Regular,,,True
2027,44097,Enrique Enrique Herrera Flores,1,2025-10-05 04:19:11,CLI-044097,B2B,Regular,,,True
2028,44105,Isabel Yolanda Cruz González,1,2025-10-05 04:19:11,CLI-044105,B2B,Regular,,,True
2029,44142,Beatriz Carmen Chávez Núñez,1,2025-10-05 04:19:11,CLI-044142,B2B,Regular,,,True
2030,44156,Rosa Olga Carrillo Pacheco de Gutiérrez,1,2025-10-05 04:19:11,CLI-044156,B2B,Regular,,,True
2031,44202,Verónica Liliana Serrano Herrera de Campos,1,2025-10-05 04:19:11,CLI-044202,B2B,Regular,,,True
2032,44217,Mónica Valeria Ríos Córdova,1,2025-10-05 04:19:11,CLI-044217,B2B,Regular,,,True
2033,44226,Claudia Paola Flores González de Ríos,1,2025-10-05 04:19:11,CLI-044226,B2B,Regular,,,True
2034,44264,Mónica Beatriz Medina Guerrero de Castillo,1,2025-10-05 04:19:11,CLI-044264,B2B,Regular,,,True
2035,44269,Miguel Francisco Pérez Domínguez,1,2025-10-05 04:19:11,CLI-044269,B2B,Regular,,,True
2036,44316,Sandra Elizabeth Romero Lara de Vargas,1,2025-10-05 04:19:11,CLI-044316,B2B,Regular,,,True
2037,44371,Patricia Paola Cruz Córdova,1,2025-10-05 04:19:11,CLI-044371,B2B,Regular,,,True
2038,44380,Pedro Marcos Reyes Montes,1,2025-10-05 04:19:11,CLI-044380,B2B,Regular,,,True
2039,44396,Gabriela Elena García Mendoza,1,2025-10-05 04:19:11,CLI-044396,B2B,Regular,,,True
2040,44400,Fernanda Raquel León Núñez de Martínez,1,2025-10-05 04:19:11,CLI-044400,B2B,Regular,,,True
2041,44417,Antonio Ramón Medina Rojas,1,2025-10-05 04:19:11,CLI-044417,B2B,Regular,,,True
2042,44431,Marta Diana Pérez Rodríguez de Reyes,1,2025-10-05 04:19:11,CLI-044431,B2B,Regular,,,True
2043,44435,Marta Olga Vásquez Acosta,1,2025-10-05 04:19:11,CLI-044435,B2B,Regular,,,True
2044,44436,Raúl Eugenio Méndez León,1,2025-10-05 04:19:11,CLI-044436,B2B,Regular,,,True
2045,44480,Patricia Fabiola Delgado Rubio,1,2025-10-05 04:19:11,CLI-044480,B2B,Regular,,,True
2046,44481,Gabriela Fabiola Delgado Ortiz de Delgado,1,2025-10-05 04:19:11,CLI-044481,B2B,Regular,,,True
2047,44496,Mauricio Gerardo Romero Contreras,1,2025-10-05 04:19:11,CLI-044496,B2B,Regular,,,True
2048,44507,Ricardo Enrique Torres Benítez,1,2025-10-05 04:19:11,CLI-044507,B2B,Regular,,,True
2049,44591,Guillermo Alfredo Castillo Castillo,1,2025-10-05 04:19:11,CLI-044591,B2B,Regular,,,True
2050,44659,Marta Daniela Gómez Castro de Navarro,1,2025-10-05 04:19:11,CLI-044659,B2B,Regular,,,True
2051,44667,Manuel Iván García Pacheco,1,2025-10-05 04:19:11,CLI-044667,B2B,Regular,,,True
2052,44673,Mauricio Alejandro Núñez Fuentes,1,2025-10-05 04:19:11,CLI-044673,B2B,Regular,,,True
2053,44682,Raúl Enrique Carrillo Lara,1,2025-10-05 04:19:11,CLI-044682,B2B,Regular,,,True
2054,44701,Isabel Miriam Soto López de Pérez,1,2025-10-05 04:19:11,CLI-044701,B2B,Regular,,,True
2055,44719,Oscar Antonio Salazar Silva,1,2025-10-05 04:19:11,CLI-044719,B2B,Regular,,,True
2056,44749,Marta Diana Contreras Benítez de Flores,1,2025-10-05 04:19:11,CLI-044749,B2B,Regular,,,True
2057,44805,Mónica Irma Córdova Serrano,1,2025-10-05 04:19:11,CLI-044805,B2B,Regular,,,True
2058,44825,Manuel Emilio Silva Carrillo,1,2025-10-05 04:19:11,CLI-044825,B2B,Regular,,,True
2059,44827,Ana Liliana Núñez Rubio,1,2025-10-05 04:19:11,CLI-044827,B2B,Regular,,,True
2060,44834,Raúl Salvador Lara Montes,1,2025-10-05 04:19:11,CLI-044834,B2B,Regular,,,True
2061,44851,Ernesto Antonio Contreras Díaz,1,2025-10-05 04:19:11,CLI-044851,B2B,Regular,,,True
2062,44930,Teresa Josefina Vega Córdova de Díaz,1,2025-10-05 04:19:11,CLI-044930,B2B,Regular,,,True
2063,44931,Luz Yolanda Vásquez Castillo,1,2025-10-05 04:19:11,CLI-044931,B2B,Regular,,,True
2064,44976,Eduardo Andrés Méndez Peña,1,2025-10-05 04:19:11,CLI-044976,B2B,Regular,,,True
2065,44989,Carmen Marlene Serrano Medina de Fuentes,1,2025-10-05 04:19:11,CLI-044989,B2B,Regular,,,True
2066,44993,Cristina Josefina Contreras Pérez,1,2025-10-05 04:19:11,CLI-044993,B2B,Regular,,,True
2067,45019,Sergio Leonardo Núñez Gutiérrez,1,2025-10-05 04:19:11,CLI-045019,B2B,Regular,,,True
2068,45042,Ricardo Eugenio Montes Valencia,1,2025-10-05 04:19:11,CLI-045042,B2B,Regular,,,True
2069,45088,Verónica Cecilia Cruz Hernández,1,2025-10-05 04:19:11,CLI-045088,B2B,Regular,,,True
2070,45091,Laura Isabel Flores Pérez de Valencia,1,2025-10-05 04:19:11,CLI-045091,B2B,Regular,,,True
2071,45106,Teresa Lorena Flores Rojas,1,2025-10-05 04:19:11,CLI-045106,B2B,Regular,,,True
2072,45137,Carolina Miriam Pacheco Castillo de Vega,1,2025-10-05 04:19:11,CLI-045137,B2B,Regular,,,True
2073,45141,Benjamín Iván Valencia Castillo,1,2025-10-05 04:19:11,CLI-045141,B2B,Regular,,,True
2074,45145,Ana Valeria Gutiérrez Vega de Soto,1,2025-10-05 04:19:11,CLI-045145,B2B,Regular,,,True
2075,45159,Víctor Alejandro Ríos Rojas,1,2025-10-05 04:19:11,CLI-045159,B2B,Regular,,,True
2076,45168,Miguel Eduardo Serrano Acosta,1,2025-10-05 04:19:11,CLI-045168,B2B,Regular,,,True
2077,45188,Isabel Fabiola Campos Miranda,1,2025-10-05 04:19:11,CLI-045188,B2B,Regular,,,True
2078,45198,Elena Cecilia Salazar Ramírez de Medina,1,2025-10-05 04:19:11,CLI-045198,B2B,Regular,,,True
2079,45207,Rodrigo Antonio Núñez Peña,1,2025-10-05 04:19:11,CLI-045207,B2B,Regular,,,True
2080,45258,Ernesto Arturo González Reyes,1,2025-10-05 04:19:11,CLI-045258,B2B,Regular,,,True
2081,45305,Benjamín Andrés Valencia Martínez,1,2025-10-05 04:19:11,CLI-045305,B2B,Regular,,,True
2082,45335,Gloria Liliana Soto Flores de Ortiz,1,2025-10-05 04:19:11,CLI-045335,B2B,Regular,,,True
2083,45341,Mario Orlando Gómez Moreno,1,2025-10-05 04:19:11,CLI-045341,B2B,Regular,,,True
2084,45400,Silvia Susana Montes González de Romero,1,2025-10-05 04:19:11,CLI-045400,B2B,Regular,,,True
2085,45437,Gustavo Vicente Mendoza Flores,1,2025-10-05 04:19:11,CLI-045437,B2B,Regular,,,True
2086,45442,Guillermo Antonio Rivera Núñez,1,2025-10-05 04:19:11,CLI-045442,B2B,Regular,,,True
2087,45492,Luis Francisco Soto Fuentes,1,2025-10-05 04:19:11,CLI-045492,B2B,Regular,,,True
